psi_g_formula_version,ansatz,group,regime,n,L,T,n_params,H_G,D_G,D_inter,D_mult,M_G,S_G,defect,Psi_raw,Psi_G,seed
v12_gated,HEA,U(1),B_multi,8,2,40,48,0.7778390383434065,0.5726634904511724,0.1453269809023447,1.0,0.028772837327520184,0.9645588891638917,0.012028130608116876,0.7004324375518122,0.6756083338993328,5
v12_gated,U1_equiv,U(1),B_multi,8,2,40,48,0.6320197537821396,0.5494925095901887,0.09898501918037747,1.0,1.088450627721482e-06,1.0,0.0,0.6031350463343823,0.6031350463343823,5
v12_gated,SU2_equiv,SU(2),B_multi,8,2,40,16,0.4867363480723089,0.5824385619056817,0.16487712381136332,1.0,3.741116927228661e-07,1.0,0.0,0.5202320773905496,0.5202320773905496,5
v12_gated,Sn_equiv,S_n,B_multi,8,2,40,4,0.6811365329790676,0.5426615562955842,0.0853231125911685,1.0,0.22091995525215471,1.0,0.0,0.5950511280432625,0.5950511280432625,5
v12_gated,U1_broken,U(1),B_multi,8,2,40,48,0.7016851880607065,0.5592290228280524,0.11845804565610493,1.0,0.032585008257763746,0.9892196543289463,0.003612958206350399,0.6461094258174505,0.6391441428658123,5
v12_gated,HEA,U(1),B_multi,4,2,40,24,0.8669376103645693,0.6088751760869056,0.3293975080429541,0.888352844130857,0.06346831392962334,0.7604375567909473,0.0912870929175109,0.762859991264383,0.5801073879306508,6
v12_gated,U1_equiv,U(1),B_multi,4,2,40,24,0.6361029135744235,0.558217089447617,0.21274380150677982,0.9036903773884543,0.0025947624875046447,1.0,0.0,0.6084302411354574,0.6084302411354574,6
v12_gated,SU2_equiv,SU(2),B_multi,4,2,40,8,0.4559117894238971,0.661623238260533,0.3232464765210661,1.0,0.0007765624231632442,1.0,0.0,0.5278222855257337,0.5278222855257337,6
v12_gated,Sn_equiv,S_n,B_multi,4,2,40,4,0.948144736299064,0.6120634249137394,0.30318279659177755,0.9209440532357014,0.24059765377179645,1.0,0.0,0.773485927566792,0.773485927566792,6
v12_gated,U1_broken,U(1),B_multi,4,2,40,24,0.7093630065784452,0.581724698774082,0.23782469019258787,0.9256247073555761,0.12560857989163085,0.9210312852074289,0.02742042485534894,0.642414078875924,0.5916834647024389,6
v12_gated,HEA,U(1),B_multi,6,2,40,36,0.7876095143086372,0.5974216154218421,0.19484323084368424,1.0,0.037127302675804524,0.9098358155223052,0.03149703941743346,0.7137332954912389,0.6493801149686937,6
