psi_g_formula_version,ansatz,group,regime,n,L,T,n_params,H_G,D_G,D_inter,D_mult,M_G,S_G,defect,Psi_raw,Psi_G,seed
v12_gated,Sn_equiv,S_n,A_confined,6,2,40,4,0.8629789974709352,0.5887229984154406,0.1774459968308812,1.0,0.253120638849549,1.0,0.0,0.7123799490131155,0.7123799490131155,9
v12_gated,U1_broken,U(1),A_confined,6,2,40,36,0.4488734111440211,0.5449665682265852,0.08993313645317044,1.0,0.08602873296844986,0.9720161725610506,0.009460945407606792,0.47285201341693195,0.4596198042693127,9
v12_gated,U1_broken,SU(2),A_confined,6,2,40,36,0.3881607638691932,0.5908023953335473,0.1816047906670945,1.0,0.034661605231444785,0.8333511397343775,0.0607667297803291,0.4557217660908246,0.37977625317355207,9
v12_gated,U1_broken,S_n,A_confined,6,2,40,36,0.4488734111440211,0.5449665682265852,0.08993313645317044,1.0,0.08602873296844986,0.7945914050925423,0.07664241743560868,0.47285201341693195,0.37572414574179763,9
v12_gated,HEA,U(1),B_multi,6,2,40,36,0.797634503748043,0.602760353190529,0.20552070638105796,1.0,0.046578085048020156,0.9098358155223052,0.03149703941743346,0.7201404791147101,0.6552096001059559,9
v12_gated,HEA,SU(2),B_multi,6,2,40,36,0.8561650319645502,0.7132409139388955,0.426481827877791,1.0,0.04620026605229576,0.7788007830714304,0.08333333333332238,0.7962528275902124,0.6201223256500981,9
v12_gated,HEA,S_n,B_multi,6,2,40,36,0.797634503748043,0.602760353190529,0.20552070638105796,1.0,0.046578085048020156,1.0,0.0,0.7201404791147101,0.7201404791147101,9
v12_gated,U1_equiv,U(1),B_multi,6,2,40,36,0.6348819291190606,0.5687897653277065,0.13757953065541303,1.0,2.9740873228966454e-05,1.0,0.0,0.6117449513063443,0.6117449513063443,9
v12_gated,U1_equiv,SU(2),B_multi,6,2,40,36,0.7772852446062819,0.6843274863631799,0.36865497272635966,1.0,0.030057403395746772,0.8537525485233151,0.05270462766946591,0.7389092351835229,0.6308456426653463,9
v12_gated,U1_equiv,S_n,B_multi,6,2,40,36,0.6348819291190606,0.5687897653277065,0.13757953065541303,1.0,2.9740873228966454e-05,0.7888565204765229,0.07905694150419705,0.6117449513063443,0.4825789937066027,9
v12_gated,SU2_equiv,U(1),B_multi,6,2,40,12,0.6348819291190607,0.5687897653277065,0.13757953065541306,1.0,2.9740873228967434e-05,1.0,0.0,0.6117449513063444,0.6117449513063444,9
v12_gated,SU2_equiv,SU(2),B_multi,6,2,40,12,0.47375634419644186,0.6109362638326526,0.22187252766530524,1.0,4.5625891943424485e-05,1.0,0.0,0.5217639121801737,0.5217639121801737,9
v12_gated,SU2_equiv,S_n,B_multi,6,2,40,12,0.6348819291190607,0.5687897653277065,0.13757953065541306,1.0,2.9740873228967434e-05,0.7362495038917184,0.10206207261594999,0.6117449513063444,0.4503969169075595,9
v12_gated,Sn_equiv,U(1),B_multi,6,2,40,4,0.7078292193719447,0.5750021266597023,0.1500042533194045,1.0,0.15120429611430392,0.9400154596537491,0.020619652471056703,0.6345830322015918,0.5965178607034493,9
v12_gated,Sn_equiv,SU(2),B_multi,6,2,40,4,0.47375634419644186,0.6109362638326526,0.2218725276653053,1.0,4.5625891943503164e-05,0.7333203722726147,0.10339086754457893,0.5217639121801737,0.38262010631838084,9
v12_gated,Sn_equiv,S_n,B_multi,6,2,40,4,0.7078292193719447,0.5750021266597023,0.1500042533194045,1.0,0.15120429611430392,1.0,0.0,0.6345830322015918,0.6345830322015918,9
v12_gated,U1_broken,U(1),B_multi,6,2,40,36,0.6899275239962356,0.5773162910446608,0.15463258208932149,1.0,0.09452400286845351,0.9720161725610506,0.009460945407606792,0.6342099146488731,0.6164622938372681,9
v12_gated,U1_broken,SU(2),B_multi,6,2,40,36,0.7980466244188572,0.6878697614921943,0.3757395229843884,1.0,0.031059132359386527,0.8333511397343775,0.0607667297803291,0.7532880634603284,0.6277534662329667,9
v12_gated,U1_broken,S_n,B_multi,6,2,40,36,0.6899275239962356,0.5773162910446608,0.15463258208932149,1.0,0.09452400286845351,0.7945914050925423,0.07664241743560868,0.6342099146488731,0.5039377472044694,9
v12_gated,HEA,U(1),A_confined,6,2,40,36,0.8018937221749742,0.6059370711387119,0.21187414227742374,1.0,0.057976734280038425,0.9098358155223052,0.03149703941743346,0.7216860994994401,0.6566158608891846,10
v12_gated,HEA,SU(2),A_confined,6,2,40,36,0.8599307887673127,0.7138291880559899,0.4276583761119799,1.0,0.05285904258091882,0.7788007830714304,0.08333333333332238,0.7974314489733261,0.6210402369062118,10
v12_gated,HEA,S_n,A_confined,6,2,40,36,0.8018937221749742,0.6059370711387119,0.21187414227742374,1.0,0.057976734280038425,1.0,0.0,0.7216860994994401,0.7216860994994401,10
v12_gated,U1_equiv,U(1),A_confined,6,2,40,36,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,10
v12_gated,U1_equiv,SU(2),A_confined,6,2,40,36,0.0,0.0,0.0,0.0,0.0,0.8537525485233151,0.05270462766946591,0.0,0.0,10
v12_gated,U1_equiv,S_n,A_confined,6,2,40,36,0.0,0.0,0.0,0.0,0.0,0.7888565204765229,0.07905694150419705,0.0,0.0,10
v12_gated,SU2_equiv,U(1),A_confined,6,2,40,12,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,10
v12_gated,SU2_equiv,SU(2),A_confined,6,2,40,12,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,10
v12_gated,SU2_equiv,S_n,A_confined,6,2,40,12,0.0,0.0,0.0,0.0,0.0,0.7362495038917184,0.10206207261594999,0.0,0.0,10
v12_gated,Sn_equiv,U(1),A_confined,6,2,40,4,0.8613502044300818,0.5897234881456414,0.17944697629128276,1.0,0.14368743798065287,0.9400154596537491,0.020619652471056703,0.7353395527108602,0.6912305476430814,10
v12_gated,Sn_equiv,SU(2),A_confined,6,2,40,4,0.0,0.5000000000000001,3.3092275291264215e-16,1.0,0.0,0.7333203722726147,0.10339086754457893,0.17500000000000002,0.1283310651477076,10
v12_gated,Sn_equiv,S_n,A_confined,6,2,40,4,0.8613502044300818,0.5897234881456414,0.17944697629128276,1.0,0.14368743798065287,1.0,0.0,0.7353395527108602,0.7353395527108602,10
v12_gated,U1_broken,U(1),A_confined,6,2,40,36,0.4563261104294487,0.5459755458614758,0.0919510917229515,1.0,0.11050079013858051,0.9720161725610506,0.009460945407606792,0.47509731388982834,0.461802272641227,10
v12_gated,U1_broken,SU(2),A_confined,6,2,40,36,0.3815553367981916,0.5906531355799747,0.18130627115994924,1.0,0.05822028401416819,0.8333511397343775,0.0607667297803291,0.44918600135293757,0.37432966618019814,10
v12_gated,U1_broken,S_n,A_confined,6,2,40,36,0.4563261104294487,0.5459755458614758,0.0919510917229515,1.0,0.11050079013858051,0.7945914050925423,0.07664241743560868,0.47509731388982834,0.3775082421994113,10
v12_gated,HEA,U(1),B_multi,6,2,40,36,0.7901253290360639,0.6017984138291791,0.20359682765835824,1.0,0.028628768099678348,0.9098358155223052,0.03149703941743346,0.7185558300099903,0.6537678295954464,10
v12_gated,HEA,SU(2),B_multi,6,2,40,36,0.8392358296405679,0.7099555948221707,0.4199111896443415,1.0,0.03615992164261502,0.7788007830714304,0.08333333333332238,0.7864010719942593,0.6124497706773415,10
v12_gated,HEA,S_n,B_multi,6,2,40,36,0.7901253290360639,0.6017984138291791,0.20359682765835824,1.0,0.028628768099678348,1.0,0.0,0.7185558300099903,0.7185558300099903,10
v12_gated,U1_equiv,U(1),B_multi,6,2,40,36,0.6348819291190607,0.5687897653277065,0.13757953065541306,1.0,2.9740873228918902e-05,1.0,0.0,0.6117449513063444,0.6117449513063444,10
v12_gated,U1_equiv,SU(2),B_multi,6,2,40,36,0.7857243303222714,0.6851156756074746,0.370231351214949,1.0,0.03278761369281455,0.8537525485233151,0.05270462766946591,0.7440707947191795,0.6352523372732679,10
v12_gated,U1_equiv,S_n,B_multi,6,2,40,36,0.6348819291190607,0.5687897653277065,0.13757953065541306,1.0,2.9740873228918902e-05,0.7888565204765229,0.07905694150419705,0.6117449513063444,0.4825789937066028,10
v12_gated,SU2_equiv,U(1),B_multi,6,2,40,12,0.6348819291190606,0.5687897653277065,0.13757953065541303,1.0,2.9740873228950957e-05,1.0,0.0,0.6117449513063443,0.6117449513063443,10
v12_gated,SU2_equiv,SU(2),B_multi,6,2,40,12,0.47375634419644197,0.6109362638326526,0.22187252766530524,1.0,4.562589194337607e-05,1.0,0.0,0.5217639121801738,0.5217639121801738,10
v12_gated,SU2_equiv,S_n,B_multi,6,2,40,12,0.6348819291190606,0.5687897653277065,0.13757953065541303,1.0,2.9740873228950957e-05,0.7362495038917184,0.10206207261594999,0.6117449513063443,0.45039691690755945,10
v12_gated,Sn_equiv,U(1),B_multi,6,2,40,4,0.9196505171830329,0.6006874191590796,0.20137483831815936,1.0,0.08464836245884903,0.9400154596537491,0.020619652471056703,0.7885517052961549,0.7412507937147128,10
v12_gated,Sn_equiv,SU(2),B_multi,6,2,40,4,0.47375634419644186,0.6109362638326526,0.22187252766530524,1.0,4.562589194357083e-05,0.7333203722726147,0.10339086754457893,0.5217639121801737,0.38262010631838084,10
v12_gated,Sn_equiv,S_n,B_multi,6,2,40,4,0.9196505171830329,0.6006874191590796,0.20137483831815936,1.0,0.08464836245884903,1.0,0.0,0.7885517052961549,0.7885517052961549,10
v12_gated,U1_broken,U(1),B_multi,6,2,40,36,0.7025589387127534,0.5794008347133184,0.1588016694266367,1.0,0.0486662758073699,0.9720161725610506,0.009460945407606792,0.6509058705423691,0.6326910329821123,10
v12_gated,U1_broken,SU(2),B_multi,6,2,40,36,0.7962522928339686,0.688015486186297,0.3760309723725942,1.0,0.04050291273934019,0.8333511397343775,0.0607667297803291,0.7503067762234952,0.6252690071162762,10
v12_gated,U1_broken,S_n,B_multi,6,2,40,36,0.7025589387127534,0.5794008347133184,0.1588016694266367,1.0,0.0486662758073699,0.7945914050925423,0.07664241743560868,0.6509058705423691,0.5172042102572456,10
v12_gated,HEA,U(1),A_confined,6,2,40,36,0.8354436295676925,0.6050733755930148,0.2101467511860296,1.0,0.023687116243190802,0.9098358155223052,0.03149703941743346,0.7498667280845045,0.6822556060798078,11
v12_gated,HEA,SU(2),A_confined,6,2,40,36,0.8253841259741065,0.7060201360154035,0.41204027203080706,1.0,0.042422019064912705,0.7788007830714304,0.08333333333332238,0.7748531142065731,0.6034562121094156,11
v12_gated,HEA,S_n,A_confined,6,2,40,36,0.8354436295676925,0.6050733755930148,0.2101467511860296,1.0,0.023687116243190802,1.0,0.0,0.7498667280845045,0.7498667280845045,11
v12_gated,U1_equiv,U(1),A_confined,6,2,40,36,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,11
v12_gated,U1_equiv,SU(2),A_confined,6,2,40,36,0.0,0.0,0.0,0.0,0.0,0.8537525485233151,0.05270462766946591,0.0,0.0,11
v12_gated,U1_equiv,S_n,A_confined,6,2,40,36,0.0,0.0,0.0,0.0,0.0,0.7888565204765229,0.07905694150419705,0.0,0.0,11
v12_gated,SU2_equiv,U(1),A_confined,6,2,40,12,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,11
v12_gated,SU2_equiv,SU(2),A_confined,6,2,40,12,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,11
v12_gated,SU2_equiv,S_n,A_confined,6,2,40,12,0.0,0.0,0.0,0.0,0.0,0.7362495038917184,0.10206207261594999,0.0,0.0,11
v12_gated,Sn_equiv,U(1),A_confined,6,2,40,4,0.8864569339319287,0.5986223807285642,0.19724476145712833,1.0,0.22652588996255735,0.9400154596537491,0.020619652471056703,0.7355134788426486,0.6913940408958004,11
v12_gated,Sn_equiv,SU(2),A_confined,6,2,40,4,0.0,0.5000000000000001,3.059062359790443e-16,1.0,0.0,0.7333203722726147,0.10339086754457893,0.17500000000000002,0.1283310651477076,11
v12_gated,Sn_equiv,S_n,A_confined,6,2,40,4,0.8864569339319287,0.5986223807285642,0.19724476145712833,1.0,0.22652588996255735,1.0,0.0,0.7355134788426486,0.7355134788426486,11
v12_gated,U1_broken,U(1),A_confined,6,2,40,36,0.46790614392890206,0.5461620298690569,0.09232405973811388,1.0,0.17027768513111685,0.9720161725610506,0.009460945407606792,0.4753772102462461,0.4620743364263059,11
v12_gated,U1_broken,SU(2),A_confined,6,2,40,36,0.3532724725989639,0.5846522127007782,0.16930442540155624,1.0,0.0887600012227062,0.8333511397343775,0.0607667297803291,0.4264162653596407,0.3553544807387333,11
v12_gated,U1_broken,S_n,A_confined,6,2,40,36,0.46790614392890206,0.5461620298690569,0.09232405973811388,1.0,0.17027768513111685,0.7945914050925423,0.07664241743560868,0.4753772102462461,0.37773064543853757,11
v12_gated,HEA,U(1),B_multi,6,2,40,36,0.7915396997735163,0.6009737429571014,0.20194748591420275,1.0,0.05581358051694207,0.9098358155223052,0.03149703941743346,0.7137969486963548,0.649438028934481,11
v12_gated,HEA,SU(2),B_multi,6,2,40,36,0.8157152877569631,0.7023699344547072,0.40473986890941427,1.0,0.035249684226667036,0.7788007830714304,0.08333333333332238,0.7688559875230991,0.5987856451521475,11
v12_gated,HEA,S_n,B_multi,6,2,40,36,0.7915396997735163,0.6009737429571014,0.20194748591420275,1.0,0.05581358051694207,1.0,0.0,0.7137969486963548,0.7137969486963548,11
v12_gated,U1_equiv,U(1),B_multi,6,2,40,36,0.6348819291190607,0.5687897653277065,0.13757953065541306,1.0,2.974087322893365e-05,1.0,0.0,0.6117449513063444,0.6117449513063444,11
v12_gated,U1_equiv,SU(2),B_multi,6,2,40,36,0.779110254403395,0.6848321027923071,0.36966420558461427,1.0,0.035971609616049345,0.8537525485233151,0.05270462766946591,0.7391064388596993,0.63101400580646,11
v12_gated,U1_equiv,S_n,B_multi,6,2,40,36,0.6348819291190607,0.5687897653277065,0.13757953065541306,1.0,2.974087322893365e-05,0.7888565204765229,0.07905694150419705,0.6117449513063444,0.4825789937066028,11
v12_gated,SU2_equiv,U(1),B_multi,6,2,40,12,0.6348819291190607,0.5687897653277065,0.137579530655413,1.0,2.9740873228964486e-05,1.0,0.0,0.6117449513063444,0.6117449513063444,11
v12_gated,SU2_equiv,SU(2),B_multi,6,2,40,12,0.47375634419644197,0.6109362638326526,0.22187252766530524,1.0,4.562589194332071e-05,1.0,0.0,0.5217639121801738,0.5217639121801738,11
v12_gated,SU2_equiv,S_n,B_multi,6,2,40,12,0.6348819291190607,0.5687897653277065,0.137579530655413,1.0,2.9740873228964486e-05,0.7362495038917184,0.10206207261594999,0.6117449513063444,0.4503969169075595,11
v12_gated,Sn_equiv,U(1),B_multi,6,2,40,4,0.9046866439693833,0.5976987273100061,0.19539745462001218,1.0,0.12477365147514355,0.9400154596537491,0.020619652471056703,0.769020609136388,0.7228912613805479,11
v12_gated,Sn_equiv,SU(2),B_multi,6,2,40,4,0.47375634419644186,0.6109362638326526,0.2218725276653052,1.0,4.562589194350702e-05,0.7333203722726147,0.10339086754457893,0.5217639121801737,0.38262010631838084,11
v12_gated,Sn_equiv,S_n,B_multi,6,2,40,4,0.9046866439693833,0.5976987273100061,0.19539745462001218,1.0,0.12477365147514355,1.0,0.0,0.769020609136388,0.769020609136388,11
v12_gated,U1_broken,U(1),B_multi,6,2,40,36,0.6774047664478153,0.5760399818242457,0.15207996364849136,1.0,0.07057224638257423,0.9720161725610506,0.009460945407606792,0.6299755978099446,0.6123464693900821,11
v12_gated,U1_broken,SU(2),B_multi,6,2,40,36,0.8253249573708357,0.6960525917913293,0.39210518358265856,1.0,0.035895823904279436,0.8333511397343775,0.0607667297803291,0.7726731995846108,0.6439080915160436,11
v12_gated,U1_broken,S_n,B_multi,6,2,40,36,0.6774047664478153,0.5760399818242457,0.15207996364849136,1.0,0.07057224638257423,0.7945914050925423,0.07664241743560868,0.6299755978099446,0.5005731954378182,11
v12_gated,HEA,U(1),A_confined,6,2,40,36,0.8554694917178538,0.608621144387195,0.21724228877438997,1.0,0.053463802924449765,0.9098358155223052,0.03149703941743346,0.7576384070738525,0.6893265579710589,12
v12_gated,HEA,SU(2),A_confined,6,2,40,36,0.878406713249455,0.716451666679849,0.4329033333596982,1.0,0.07975387504003725,0.7788007830714304,0.08333333333332238,0.8042083621393862,0.6263181021867464,12
v12_gated,HEA,S_n,A_confined,6,2,40,36,0.8554694917178538,0.608621144387195,0.21724228877438997,1.0,0.053463802924449765,1.0,0.0,0.7576384070738525,0.7576384070738525,12
v12_gated,U1_equiv,U(1),A_confined,6,2,40,36,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,12
v12_gated,U1_equiv,SU(2),A_confined,6,2,40,36,0.0,0.0,0.0,0.0,0.0,0.8537525485233151,0.05270462766946591,0.0,0.0,12
v12_gated,U1_equiv,S_n,A_confined,6,2,40,36,0.0,0.0,0.0,0.0,0.0,0.7888565204765229,0.07905694150419705,0.0,0.0,12
v12_gated,SU2_equiv,U(1),A_confined,6,2,40,12,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,12
v12_gated,SU2_equiv,SU(2),A_confined,6,2,40,12,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,12
v12_gated,SU2_equiv,S_n,A_confined,6,2,40,12,0.0,0.0,0.0,0.0,0.0,0.7362495038917184,0.10206207261594999,0.0,0.0,12
v12_gated,Sn_equiv,U(1),A_confined,6,2,40,4,0.8304961001935369,0.5891499925070945,0.17829998501418906,1.0,0.4483314069262375,0.9400154596537491,0.020619652471056703,0.6529405912416517,0.613774250002612,12
v12_gated,Sn_equiv,SU(2),A_confined,6,2,40,4,0.0,0.5000000000000001,2.9906579728782365e-16,1.0,0.0,0.7333203722726147,0.10339086754457893,0.17500000000000002,0.1283310651477076,12
v12_gated,Sn_equiv,S_n,A_confined,6,2,40,4,0.8304961001935369,0.5891499925070945,0.17829998501418906,1.0,0.4483314069262375,1.0,0.0,0.6529405912416517,0.6529405912416517,12
v12_gated,U1_broken,U(1),A_confined,6,2,40,36,0.44806529474566537,0.5439167387851412,0.08783347757028245,1.0,0.08253102164692239,0.9720161725610506,0.009460945407606792,0.4723684785245096,0.4591498005338806,12
v12_gated,U1_broken,SU(2),A_confined,6,2,40,36,0.36971279514231253,0.5885014673190243,0.17700293463804853,1.0,0.06684141231952484,0.8333511397343775,0.0607667297803291,0.4401107990591838,0.3667668360053784,12
v12_gated,U1_broken,S_n,A_confined,6,2,40,36,0.44806529474566537,0.5439167387851412,0.08783347757028245,1.0,0.08253102164692239,0.7945914050925423,0.07664241743560868,0.4723684785245096,0.37533993307221647,12
v12_gated,HEA,U(1),B_multi,6,2,40,36,0.8138792623756212,0.6023819128629465,0.20476382572589297,1.0,0.025877108702377798,0.9098358155223052,0.03149703941743346,0.7345899795104089,0.6683562730823663,12
v12_gated,HEA,SU(2),B_multi,6,2,40,36,0.8082067396194214,0.7006745643237827,0.4013491286475655,1.0,0.047394798258255606,0.7788007830714304,0.08333333333332238,0.7609942794221416,0.5926629407268428,12
v12_gated,HEA,S_n,B_multi,6,2,40,36,0.8138792623756212,0.6023819128629465,0.20476382572589297,1.0,0.025877108702377798,1.0,0.0,0.7345899795104089,0.7345899795104089,12
v12_gated,U1_equiv,U(1),B_multi,6,2,40,36,0.6348819291190607,0.5687897653277065,0.13757953065541306,1.0,2.9740873228924957e-05,1.0,0.0,0.6117449513063444,0.6117449513063444,12
v12_gated,U1_equiv,SU(2),B_multi,6,2,40,36,0.7885839762193174,0.6866168598818957,0.3732337197637913,1.0,0.0398499722782862,0.8537525485233151,0.05270462766946591,0.7450392231033598,0.6360791354743242,12
v12_gated,U1_equiv,S_n,B_multi,6,2,40,36,0.6348819291190607,0.5687897653277065,0.13757953065541306,1.0,2.9740873228924957e-05,0.7888565204765229,0.07905694150419705,0.6117449513063444,0.4825789937066028,12
v12_gated,SU2_equiv,U(1),B_multi,6,2,40,12,0.6348819291190607,0.5687897653277065,0.13757953065541303,1.0,2.974087322897117e-05,1.0,0.0,0.6117449513063444,0.6117449513063444,12
v12_gated,SU2_equiv,SU(2),B_multi,6,2,40,12,0.47375634419644186,0.6109362638326526,0.22187252766530524,1.0,4.5625891943589765e-05,1.0,0.0,0.5217639121801737,0.5217639121801737,12
v12_gated,SU2_equiv,S_n,B_multi,6,2,40,12,0.6348819291190607,0.5687897653277065,0.13757953065541303,1.0,2.974087322897117e-05,0.7362495038917184,0.10206207261594999,0.6117449513063444,0.4503969169075595,12
v12_gated,Sn_equiv,U(1),B_multi,6,2,40,4,0.7501824000870125,0.5767156221805059,0.1534312443610117,1.0,0.17959086756615739,0.9400154596537491,0.020619652471056703,0.655787550803613,0.6164504360038646,12
v12_gated,Sn_equiv,SU(2),B_multi,6,2,40,4,0.47375634419644164,0.6109362638326525,0.22187252766530516,1.0,4.562589194363763e-05,0.7333203722726147,0.10339086754457893,0.5217639121801734,0.38262010631838056,12
v12_gated,Sn_equiv,S_n,B_multi,6,2,40,4,0.7501824000870125,0.5767156221805059,0.1534312443610117,1.0,0.17959086756615739,1.0,0.0,0.655787550803613,0.655787550803613,12
v12_gated,U1_broken,U(1),B_multi,6,2,40,36,0.7146569855473893,0.5819377156518734,0.16387543130374665,1.0,0.04676356013382221,0.9720161725610506,0.009460945407606792,0.6598502648542833,0.641385128907056,12
v12_gated,U1_broken,SU(2),B_multi,6,2,40,36,0.8202056751926744,0.6938877055431065,0.38777541108621316,1.0,0.0804452175681432,0.8333511397343775,0.0607667297803291,0.7594989798174505,0.6329293404579693,12
v12_gated,U1_broken,S_n,B_multi,6,2,40,36,0.7146569855473893,0.5819377156518734,0.16387543130374665,1.0,0.04676356013382221,0.7945914050925423,0.07664241743560868,0.6598502648542833,0.5243113491012512,12
v12_gated,HEA,U(1),A_confined,6,2,40,36,0.7392347888799882,0.5918281962231943,0.18365639244638846,1.0,0.09290291910040424,0.9098358155223052,0.03149703941743346,0.6704732140032298,0.6100205434484897,13
v12_gated,HEA,SU(2),A_confined,6,2,40,36,0.8658459366525995,0.715115397648742,0.43023079529748404,1.0,0.03845115481098472,0.7788007830714304,0.08333333333332238,0.8047670539630766,0.6267532118165321,13
v12_gated,HEA,S_n,A_confined,6,2,40,36,0.7392347888799882,0.5918281962231943,0.18365639244638846,1.0,0.09290291910040424,1.0,0.0,0.6704732140032298,0.6704732140032298,13
v12_gated,U1_equiv,U(1),A_confined,6,2,40,36,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,13
v12_gated,U1_equiv,SU(2),A_confined,6,2,40,36,0.0,0.0,0.0,0.0,0.0,0.8537525485233151,0.05270462766946591,0.0,0.0,13
v12_gated,U1_equiv,S_n,A_confined,6,2,40,36,0.0,0.0,0.0,0.0,0.0,0.7888565204765229,0.07905694150419705,0.0,0.0,13
v12_gated,SU2_equiv,U(1),A_confined,6,2,40,12,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,13
v12_gated,SU2_equiv,SU(2),A_confined,6,2,40,12,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,13
v12_gated,SU2_equiv,S_n,A_confined,6,2,40,12,0.0,0.0,0.0,0.0,0.0,0.7362495038917184,0.10206207261594999,0.0,0.0,13
v12_gated,Sn_equiv,U(1),A_confined,6,2,40,4,0.8399885810729423,0.5822883955609756,0.16457679112195117,1.0,0.30527908899610917,0.9400154596537491,0.020619652471056703,0.6856857789444833,0.6445552326725376,13
v12_gated,Sn_equiv,SU(2),A_confined,6,2,40,4,0.0,0.5000000000000001,2.7247144814545063e-16,1.0,0.0,0.7333203722726147,0.10339086754457893,0.17500000000000002,0.1283310651477076,13
v12_gated,Sn_equiv,S_n,A_confined,6,2,40,4,0.8399885810729423,0.5822883955609756,0.16457679112195117,1.0,0.30527908899610917,1.0,0.0,0.6856857789444833,0.6856857789444833,13
v12_gated,U1_broken,U(1),A_confined,6,2,40,36,0.38469750578497,0.5389759877626252,0.07795197552525043,1.0,0.1728551960200764,0.9720161725610506,0.009460945407606792,0.4220707337844255,0.41025957920317135,13
v12_gated,U1_broken,SU(2),A_confined,6,2,40,36,0.3744539850748927,0.5906235898679338,0.18124717973586776,1.0,0.10045472562115516,0.8333511397343775,0.0607667297803291,0.44070942867034546,0.36726570467411873,13
v12_gated,U1_broken,S_n,A_confined,6,2,40,36,0.38469750578497,0.5389759877626252,0.07795197552525043,1.0,0.1728551960200764,0.7945914050925423,0.07664241743560868,0.4220707337844255,0.33537377740620705,13
v12_gated,HEA,U(1),B_multi,6,2,40,36,0.7761586457378751,0.5955080277196172,0.19101605543923433,1.0,0.03354332340780744,0.9098358155223052,0.03149703941743346,0.706422194314047,0.6427282132667773,13
v12_gated,HEA,SU(2),B_multi,6,2,40,36,0.8223543292152239,0.7017100409077022,0.40342008181540423,1.0,0.07516821419578824,0.7788007830714304,0.08333333333332238,0.7646751017167704,0.5955295680122465,13
v12_gated,HEA,S_n,B_multi,6,2,40,36,0.7761586457378751,0.5955080277196172,0.19101605543923433,1.0,0.03354332340780744,1.0,0.0,0.706422194314047,0.706422194314047,13
v12_gated,U1_equiv,U(1),B_multi,6,2,40,36,0.6348819291190607,0.5687897653277065,0.13757953065541303,1.0,2.974087322893573e-05,1.0,0.0,0.6117449513063444,0.6117449513063444,13
v12_gated,U1_equiv,SU(2),B_multi,6,2,40,36,0.7761958878394284,0.683237178876821,0.36647435775364195,1.0,0.03909498484081781,0.8537525485233151,0.05270462766946591,0.7360739980853689,0.6284250517671294,13
v12_gated,U1_equiv,S_n,B_multi,6,2,40,36,0.6348819291190607,0.5687897653277065,0.13757953065541303,1.0,2.974087322893573e-05,0.7888565204765229,0.07905694150419705,0.6117449513063444,0.4825789937066028,13
v12_gated,SU2_equiv,U(1),B_multi,6,2,40,12,0.6348819291190607,0.5687897653277065,0.13757953065541303,1.0,2.9740873228924784e-05,1.0,0.0,0.6117449513063444,0.6117449513063444,13
v12_gated,SU2_equiv,SU(2),B_multi,6,2,40,12,0.47375634419644186,0.6109362638326526,0.22187252766530524,1.0,4.562589194345133e-05,1.0,0.0,0.5217639121801737,0.5217639121801737,13
v12_gated,SU2_equiv,S_n,B_multi,6,2,40,12,0.6348819291190607,0.5687897653277065,0.13757953065541303,1.0,2.9740873228924784e-05,0.7362495038917184,0.10206207261594999,0.6117449513063444,0.4503969169075595,13
v12_gated,Sn_equiv,U(1),B_multi,6,2,40,4,0.9189723955671122,0.5874689906274413,0.17493798125488266,1.0,0.17309991969245403,0.9400154596537491,0.020619652471056703,0.763177691870165,0.7173988288208205,13
v12_gated,Sn_equiv,SU(2),B_multi,6,2,40,4,0.47375634419644197,0.6109362638326526,0.22187252766530535,1.0,4.562589194333182e-05,0.7333203722726147,0.10339086754457893,0.5217639121801738,0.3826201063183809,13
v12_gated,Sn_equiv,S_n,B_multi,6,2,40,4,0.9189723955671122,0.5874689906274413,0.17493798125488266,1.0,0.17309991969245403,1.0,0.0,0.763177691870165,0.763177691870165,13
v12_gated,U1_broken,U(1),B_multi,6,2,40,36,0.696517742776273,0.579893347139693,0.15978669427938602,1.0,0.0520405889875013,0.9720161725610506,0.009460945407606792,0.6466374059098894,0.6285420163273371,13
v12_gated,U1_broken,SU(2),B_multi,6,2,40,36,0.8026518504817085,0.6920133968445825,0.3840267936891649,1.0,0.04485162471692706,0.8333511397343775,0.0607667297803291,0.7549283318146762,0.6291203857355328,13
v12_gated,U1_broken,S_n,B_multi,6,2,40,36,0.696517742776273,0.579893347139693,0.15978669427938602,1.0,0.0520405889875013,0.7945914050925423,0.07664241743560868,0.6466374059098894,0.5138125249473356,13
